순번,도서명,저자,발행처,발행년
3704,28:정유정 장편소설,정유정 지은이,은행나무,2013
3705,마법의 순간,파울로 코엘료 지음;황중환 그림;김미나 옮김,자음과모음,2013
3706,그때 알았더라면 좋았을 것들:가슴속에 품어야 할 청춘의 키워드 20,정여울 지음,파주:북이십일 21세기북스,2013
3707,왕따 실험 생중계,덕 빌헬름 지음;정미영 옮김,우리교육,2013
3708,오아후오오:사라지는 것들에 붙이는 이름,김영래 지은이,생각의나무,2010
3709,여덟 단어,박웅현 지은이,북하우스퍼블리셔스,2013
3710,돈보다 운을 벌어라:주역의 원리로 운을 경영하는 법,김승호 지음,파주:쌤앤파커스,2013
3711,철학자의 여행법,미셸 옹프레 지음;강현주 옮김,세상의모든길들,2013
3712,인문학 스터디:미국대학 교양교육 핵심과정 한국에서의 인문학 공부안내,마크 C. 헨리 지음;강유원 외 편역,라티오 출판사,2009
3713,노름마치:진옥섭의 사무치다,지은이: 진옥섭,파주:문학동네,2013
3714,(몽테스키외의) 로마의 성공 로마제국의 실패,샤를 드 몽테스키외 지음;김미선 옮김,사이,2013
3715,왜 서양이 지배하는가:지난 200년 동안 인류가 풀지 못한 문제,이언 모리스 지음;최파일 옮김,파주:글항아리,2013
3716,궁궐로 떠나는 힐링여행:경복궁,이향우 글·그림,인문산책,2013
3717,(궁궐로 떠나는 힐링여행) 창덕궁,이향우 글·그림;허경희 사진;이향우 사진,인문산책,2013
3718,난 단지 토스터를 원했을 뿐,루츠 슈마허 지음;김태정 옮김,을유문화사,2013
3719,몸젠의 로마사.1:로마 왕정의 철폐까지,테오도르 몸젠 지음;김남우 옮김;성중모 옮김;김동훈 옮김,푸른역사,2013
3720,왕과 아들:조선시대 왕위 계승사,강문식 [공지음];한명기 지음;신병주 지음,책과함께,2013
3721,고대 로마인의 24시간:일상생활 비밀 그리고 매력,저자 알베르토 안젤라 지음;주효숙 옮김,까치,2012
3722,삼성 웨이:글로벌 일류기업 삼성을 만든 이건희 경영학=Samsung way,송재용;이경묵 지음,파주:북이십일 21세기북스,2013
3723,이건희 개혁 20년 또 다른 도전,조일훈 지음,파주:김영사,2013
3724,갑과 을의 나라:갑을관계는 대한민국을 어떻게 지배해왔는가,강준만 지음,인물과 사상사,2013
3725,관찰의 힘:평범한 일상 속에서 미래를 보다,얀 칩체이스 [공지음];사이먼 슈타인하트 지음;야나 마키에이라 옮김,위너스북,2013
3726,얼마나 있어야 충분한가,로버트 스키델스키 [공저];에드워드 스키델스키 저;김병화 역,부키,2013
3727,(김난도의) 내일:내 일을 잡으려는 청춘들이 알아야 할 11가지 키워드,크리스 앤더슨 지은이;윤태경 옮긴이,알에이치코리아,2013
3728,불평등의 대가:분열된사회는 왜 위험한가,조지프 스티글리츠 지음;이순희 옮김,파주:열린책들,2013
3729,세계를 뒤흔든 경제 대통령들:역사를 만든 경제정책 결정자 18인의 영광과 좌절,유재수 지음,삼성경제연구소,2013
3730,부동산 상식 사전=Common sense dictionary of real estate,백영록 지음,길벗,2008
3731,안녕 내 모든것:정이현 장편소설,정이현 저,파주:창비,2013
3732,뛰어난 리더는 어떻게 만들어지는가:이제는 리더십 스펙이다,현미숙 지음,원앤원북스,2013
3733,싱글빌:오직 싱글만을 위한 마을=Single ville,최윤교 지은이,파주:다산북스,2013
3734,망원동 브라더스:김호연 장편소설,김호연 지은이,고양:현문미디어,2013
3735,너를 봤어:김려령 장편소설,김려령 저,파주:창비,2013
3736,나는 참 괜찮은 사람이고 싶다:조지 메이슨 대학 최고 교수가 된 뇌성마비 정유선의 내 인생을 움직인 한마디,정유선 지은이,고양:위즈덤하우스,2013
3737,인문力사전:세상을 읽는 힘,김동주 지음,종합출판 미디어,2013
3738,복제예찬:자유롭게 카피하기를 권함,마커스 분 지음;노승영 옮김,홍시커뮤니케이션,2013
3739,"유쾌한 먹탱이의 문자로 보는 세상:유쾌한 유식, 해학의 즐거움",권상호 지음,고양:푸른영토,2013
3740,당신으로 충분하다:정신과 의사 정혜신의 6주간의 힐링톡,정혜신 지은이,파주:푸른숲,2013
3741,B끕 언어:비속어 세상에 딴지 걸다,권희린 지음,네시간,2013
3742,감정의 인문학:감정의 프리즘; 열정과 분노 슬픔과 공포 위안과 기대 평온과 광기,소영현 [공지음];이하나 지음;최기숙 지음,봄아필,2013
3743,딸에게 보내는 심리학 편지:30년 동안 미처 하지 못했던 그러나 꼭 해 주고 싶은 이야기들,한성희 저,갤리온(웅진씽크빅),2013
3744,3분 古典:내 인생을 바꾸는 모멘텀(Momentum),박재희 지음,작은씨앗,2012
3745,집중력의 탄생:현대인의 지성을 회복하기 위한 강력한 로드맵,매기 잭슨 지음;왕수민 옮김,다산북스,2010
3746,왕과 나:왕을 만든 사람들 그들을 읽는 열한 가지 코드,이덕일 지음,고양:위즈덤하우스,2013
3747,(니얼 퍼거슨) 위대한 퇴보:변혁의 시대에 읽는 서양 문명의 화두,니얼 퍼거슨 지음;구세희 옮김,파주:북이십일 21세기북스,2013
3748,한국전쟁=(The) Korean War,왕수쩡 지음;나진희 옮김;황선영 옮김,파주:글항아리,2013
3749,실용서로 읽는 조선,규장각한국학연구원 엮음,파주:글항아리,2013
3750,(나는 천지가 옷이고 집이 속옷인데) 당신은 어쩌자고 내 속옷까지 들어오셨는가:다큐PD 왕초의 22000킬로미터 중국 민가기행,윤태옥 지음,미디어윌,2013
3751,인종차별의 역사,크리스티앙 들라캉파뉴 지은이;하정희 옮긴이,고양:예·지,2013
3752,상인 이야기:인의와 실리를 좇아 천하를 밟은 중국 상인사=History of traders,이화승 지음,행성비,2013
3753,한국의 나쁜 부자들:부자들의 99%는 나쁘다,안재만 지음,참돌,2013
3754,착각하는 CEO:직관의 오류를 깨뜨리는 심리의 모든 것,유정식 지음,알에이치코리아,2013
3755,경제학이 풀지 못한 시장의 비밀,마이클 셔머 지음;박종성 옮김,한국경제신문 한경BP,2013
3756,(짜릿한 감탄의 순간을 판매하는) 애플스토어를 경험하라,카민 갤로 지은이;조은경 옮긴이,두드림,2013
3757,최고의 전략은 무엇인가,크리스 주크;제임스 앨런 지음,청림출판,2013
3758,경제학자의 인문학 서재:그들은 어떻게 삶 속에서 경제학적 진실을 파헤치는가.2,박정호 지음,한빛비즈,2013
3759,"지금 당장 이 불황을 끝내라!:폴 크루그먼, 침체의 끝을 말하다",폴 크루그먼 지음;박세연 옮김,[파주]:웅진씽크빅,2013
3760,이기는 대화,이서정 지은이,머니플러스,2007
3761,결정적 순간의 대화,케리 페터슨 [외저];조셉 그레니 저;김선준 역;김경섭 역;알 스위즐러 저;론 맥밀런 저,파주:김영사,2013
3762,설득을 이기는 설명의 힘:유혹하지 않고도 상대의 마음을 움직이는 기술,리 레피버 지음;정석교 옮김,미디어윌,2013
3763,하루 7분 기적의 글쓰기=One day seven minute miracle writing,김병규 지음,행복에너지,2013
3764,글 절대로 그렇게 쓰지마라,장진한 지음,행담,2013
3765,가슴으로도 쓰고 손끝으로도 써라:안도현의 시작법詩作法,안도현 지은이,한겨레출판,2009
3766,99℃:미지근했던 당신의 어제를 팔팔 끓는 내일로 바꾸는 1℃의 비밀,호아킴 데 포사다 저;이의수 역,인사이트북스,2013
3767,기브앤테이크:주는 사람이 성공한다,애덤 그랜트 지음;윤태준 옮김,한국물가정보,2013
3768,지면서 이기는 관계술:사람도 일도 내 뜻대로 끌어가는 힘,이태혁 지음,고양:위즈덤하우스,2013
3769,색채가 없는 다자키 쓰쿠루와 그가 순례를 떠난 해:무라카미 하루키 장편소설,무라카미하루키 저;양억관 역,민음사,2013
3770,논어로 중용을 풀다:이한우의 사서삼경,이한우 지음,해냄,2013
3771,왕의 하루:실록과 사관이 미처 쓰지 못한 비밀의 역사,이한우 지은이,파주:김영사,2012
3772,와일드:4285km 이것은 누구나의 삶이자 희망의 기록이다,셰릴 스트레이드 지음;우진하 옮김,나무의 철학,2012
3773,정관의 치:위대한 정치의 시대,멍셴스 지음;김인지 옮김,에버리치홀딩스,2008
3774,왕단의 중국현대사,왕단 지음;송인재 옮김,동아시아,2013
3775,장칭:정치적 마녀의 초상,로스 테릴 지은이;양현수 옮긴이,교양인,2012
3776,로스차일드:전설의 금융 가문.1:돈의 예언자,니얼 퍼거슨 지음,파주:북이십일 21세기북스,2013
3777,로스차일드:전설의 금융 가문.2:세계의 은행가 1849~1999,니얼 퍼거슨 지음;니얼 퍼거슨 지음 ;박지니 옮김,파주:북이십일 21세기북스,2013
3778,(최인호의) 인생,최인호 지은이,여백미디어,2013
3779,근-현대 중국사.상권:제국의 영광과 해체,저자: 이매뉴얼 C.Y. 쉬;역자: 조윤수;서정희,까치글방,2013
3780,근-현대 중국사.하권:인민의 탄생과 굴기,저자: 이매뉴얼 C.Y. 쉬;역자: 조윤수;서정희,까치글방,2013
3781,TIME:타임사진으로 보는 ‘타임’의 역사와 격동의 현대사,노베르토 앤젤레티 지음;알베르토 올리바 지음;정명진 옮김,부글PLUS,2012
3782,권력의 조건:라이벌까지 끌어안은 링컨의 포용 리더십,도리스 컨스 굿윈 지음;이수연 옮김,파주:북이십일 21세기북스,2013
3783,말하기 영작문 트레이닝:네이티브처럼 문장 만드는 35가지 법칙=Making English sentences for speaking,장근섭 지음,파주:다락원,2013
3784,"김대리, 너네 회사 근처 뭐가 맛있어?",매일경제 시티라이프팀 지음,매경출판,2011
3785,쓴약,저자:이창원,feel미디어,2010
3786,새로운 지구 테라:천상의 주재자들의 메시지,저자: 사라 지브랏;역자: 문혜원,내하출판사,2013
3787,회계사가 말하는 회계사:15명의 회계사들이 솔직하게 털어놓은 회계사의 세계,지은이: 강성원 외 15인,부키,2013
3788,(착하면서 강한 기업) 유한킴벌리 이야기,정혁준 엮음,한스미디어(한즈미디어),2013
3789,실패로부터 배운다는 것:무엇을 버리고 무엇을 지킬 것인가,심상정 지음,파주:웅진씽크빅,2013
3790,조주학개론:현대 칵테일과 음료이론,이석현 [공지음];김종규 지음;임형선 지음,백산출판사,2002
3791,호텔식음료 실무론=Hotel restaurant practice service,남택영 지음,새로미,2008
3792,한국음식의미학,최은희외6,백산출판,2010
3793,한국음식의 이해,최은희;김준희;오봉희;이영희;이지현;한경순 공저,MJ미디어,2007
3794,읽지 않은 책에 대해 말하는 법=How to talk about books you haven´t read,피에르 바야르 지은이;김병욱 옮긴이,여름언덕,2008
3795,왜 책을 읽는가:세상에서 가장 이기적인 독서를 위하여,샤를 단치 지음;임명주 옮김,이루,2013
3796,정의가 곧 법이라는 그럴듯한 착각,스티븐 러벳 지음;조은경 옮김,나무의철학,2013
3797,당신의 노후는 당신의 부모와 다르다:강창희 소장의 100세 시대를 위한 인생설계,강창희 지음,파주:쌤앤파커스,2013
3798,메이커스,크리스 앤더슨 지은이;윤태경 옮긴이,알에이치코리아,2013
3799,말의 기술:발표 불안 어눌한 말투 목소리 떨림 등 말 못 하는 당신을 위한 스피치 처방전,김상규 지음,사이다,2013
3800,시스템 어프로치! 생태계 전략:미래 산업사회를 선도하는 창조경제 육성전략,지은이: 박철우;고혁진;이병윤;손웅희;손병호;박창우;윤성원;김광선;여인국;김선우;김동수;서종현;이상희;송위진,푸른사상사,2013
3801,성공하는 10대들의 7가지 습관:워크북,숀 코비 지음;김경섭 옮김,파주:김영사,2012
3802,지식의 대융합:인문학과 과학기술은 어떻게 만나는가=Convergence,이인식 지음,고즈윈,2008
3803,경영의 교양을 읽는다,박기찬 [공지음];이윤철 지음;이동현 지음,더난출판,2005
3804,가족시네마,유미리 저;김난주 역,고려원,1997
3805,바람의 딸 걸어서 지구 세바퀴 반;중동;중앙 아시아:아프리카.1,한비야 지음,금토,1996
3806,스무살이 넘어 다시 읽는 동화:동화 속에 숨겨진 사랑과 인간관계의 비밀,웬디 패리스;변용란 옮김,명진출판,2002
3807,금오신화,김시습 지음;이재호 옮김,솔,1998
3808,네버랜드,온다 리쿠 지음;권영주 옮김,파주:국일미디어,2006
3809,鄭芝溶,이숭원 편저,문학세계사,1996
3810,처용단장,김소진 지음,삼성,1995
3811,나 이러고 있는데 당신 어쩌고 계실지 걱정입니다,윤의원 지음,학영사,1998
3812,카페 바바누자:정종화 장편소설,정종화 지음,황소걸음,1994
3813,평온한 삶,마르그리트 뒤라스 지음;박인철 옮김,성훈출판사,1993
3814,(이야기)한국고대사:한국 시대부터 남북국 시대까지,최범서 엮음,청아출판사,1996
3815,무엇하는 사람들인가,박도식 지음,가톨릭출판사,1993
3816,테네시 윌리엄즈:삶과 작품세계,이형식 저,건국대학교출판부,1994
3817,프랑소아 모리악:삶과 작품세계,최병곤 저,건국대학교출판부,1994
3818,제임스 조이스:의식의 흐름과 소설의 혁명,김학동 저,건국대학교출판부,1994
3819,미하일 숄로호프:혁명과 내전의 희생상,신규호 저,건국대학교출판부,1994
3820,물좀주소 목마르요,한대수 저,가서원,1994
3821,되는 집안은 가지나무에 수박 열린다,최래옥 지음,미투,1993
3822,글로벌 시대의 메뉴팩처링,리처드 도치 지음;김정근,새길,1994
3823,조선왕조 오백년의 선비정신,강효석 편저;권영대,화산문화,1995
3824,생존의 그늘:노기호 長篇小說,노기호,인천:엘맨출판사,1993
3825,뉴욕 스케치,장 자끄 상뻬 글.그림;정장진 옮김,열린책들,1998
3826,南北韓 경제교류와 투자전망,韓世政策硏究院 편,한세,1994
3827,놀라운 대칭성:현대 물리학의 미에 대한 탐구,앤서니 지 지음;염도준,범양사출판부,1994
3828,철학에세이,조성오 지음;이우일 그림,동녁,2007
3829,기계재료:문제해설,국가기술시험연구회 엮음,일진사,1998
3830,오프라 윈프리:21세기를 움직이는 사람들=Oprah Winfrey,이윤정 엮음,김&정,2007
3831,19세기 일본의 근대화,박영재;박충석,서울대학교출판부,1997
3832,공자사상과 현대사회,김태길 지음,철학과 현실사,1998
